0.00000111	0.93898100
0.00009212	0.91630500
0.00009212	0.91630500
0.00028068	0.88615700
0.00028069	0.88615700
0.00070252	0.82726800
0.00070252	0.82726800
0.00105691	0.77312700
0.00160340	0.69495800
0.00247534	0.59175100
0.00356688	0.47915200
0.00519502	0.34485000
0.00708807	0.18966000
0.00921832	0.04902520
0.01155540	-0.08665030
0.01406360	-0.21092700
0.01671840	-0.32490100
0.01949880	-0.42810800
0.02238540	-0.51899000
0.02534610	-0.59786700
0.02838090	-0.66365300
0.03147750	-0.71906800
0.03462570	-0.76253300
0.03781570	-0.79989200
0.04104100	-0.82740900
0.04429610	-0.85945200
0.04757560	-0.87747900
0.05477060	-0.87591500
0.06350110	-0.88393100
0.07406540	-0.88524400
0.08682200	-0.87979000
0.10219300	-0.86969500
0.12069000	-0.85522700
0.14290100	-0.83547600
0.16956900	-0.82036000
0.19730400	-0.81083600
0.22500700	-0.79557100
0.25266900	-0.76969300
0.28028300	-0.73236900
0.30785000	-0.69149100
0.33537500	-0.65755100
0.36285300	-0.63393800
0.39027900	-0.61714600
0.40905200	-0.60733100
0.41765000	-0.60284300
0.44497700	-0.58865300
0.47225200	-0.57430600
0.49947700	-0.55923300
0.52665200	-0.54253300
0.55377400	-0.52312800
0.58084100	-0.50007200
0.60785400	-0.47325600
0.63480500	-0.44371800
0.66169000	-0.41273000
0.68850400	-0.37996100
0.71524400	-0.34574100
0.73098000	-0.32614800
0.74191300	-0.31251400
0.76852100	-0.28443400
0.79507800	-0.26448500
0.82156700	-0.25315400
0.84693100	-0.24515100
0.86796700	-0.23780900
0.88541500	-0.23198500
0.89989000	-0.22801000
0.91190200	-0.22342200
0.92187500	-0.21975700
0.93016200	-0.21395100
0.93705200	-0.21008300
0.94382500	-0.20618000
0.95123400	-0.19839100
0.95889100	-0.19027800
0.95919300	-0.18986300
0.96635600	-0.17884000
0.97322800	-0.16603900
0.97922800	-0.15219900
0.98422900	-0.13855000
0.98823700	-0.12592100
0.99135000	-0.11493100
0.99371100	-0.10597200
0.99675500	-0.09323090
0.99675500	-0.09323090
0.99836800	-0.08617760
0.99885400	-0.08401800
0.99920100	-0.08232740
0.99944800	-0.08128140
0.99962400	-0.08038160
0.99974900	-0.07971280
0.99983800	-0.07922400
0.99990100	-0.07897040
0.99994600	-0.07865240
0.99997800	-0.07860260
1.00000000	-0.07863420
0.99997800	-0.07860260

WING SECTION 2   Y/BO2 0.239 (Y = 0.13987 m)
     X/C             CP      
0,99997600	0,14454900
0,99994300	0,14472300
0,99989600	0,14649000
0,99982900	0,14755700
0,99973600	0,14976700
0,99960400	0,15143600
0,99941800	0,15454300
0,99915700	0,15959300
0,99879200	0,16403600
0,99828100	0,16957100
0,99756900	0,17588900
0,99756900	0,17588900
0,99522500	0,19008500
0,99522500	0,19008500
0,99337700	0,19782900
0,99089500	0,20603800
0,98762400	0,21449600
0,98341700	0,22282900
0,97817700	0,23067300
0,97190000	0,23791700
0,96472500	0,24447000
0,95695100	0,25041800
0,94900000	0,25560500
0,94133300	0,26050200
0,93434700	0,26436500
0,92718500	0,26781900
0,91858500	0,27131400
0,90826100	0,27411500
0,89586500	0,27630200
0,88098000	0,27658000
0,86310800	0,27415300
0,84165200	0,26586800
0,81590100	0,25009300
0,78809800	0,22379300
0,75954200	0,18082500
0,73102400	0,12091800
0,70251100	0,05231190
0,67396700	-0,01709120
0,64538200	-0,08420690
0,61675300	-0,15067700
0,58808300	-0,21932800
0,55937000	-0,28460900
0,53062000	-0,33168100
0,50185200	-0,34851800
0,47309100	-0,34742400
0,44433600	-0,34702900
0,41558300	-0,34873400
0,38684100	-0,35264000
0,35811800	-0,34952900
0,32942600	-0,33624800
0,30077900	-0,32357800
0,27217300	-0,30876400
0,24363400	-0,28577100
0,21626000	-0,26110100
0,19003100	-0,24328500
0,16478400	-0,22652700
0,14040100	-0,20124800
0,11767600	-0,17017700
0,09890970	-0,13771800
0,08343150	-0,10402700
0,07068470	-0,06872740
0,06021390	-0,03146760
0,05162530	0,00490189
0,04459250	0,04816600
0,03884630	0,07879380
0,03602130	0,10146500
0,03322650	0,12850800
0,03046440	0,15489600
0,02774020	0,18564700
0,02505960	0,21836100
0,02242840	0,25505900
0,01985480	0,29513900
0,01734750	0,33885200
0,01491690	0,38688100
0,01258140	0,44036100
0,01035360	0,49830700
0,00826241	0,55856000
0,00639928	0,61904000
0,00476158	0,67732900
0,00335143	0,73252800
0,00217393	0,77834500
0,00129568	0,81160400
0,00067983	0,83126800
0,00032236	0,83616100
0,00002396	0,82060500
0,00002396	0,82060500
0,00002108	0,79080900
0,00006576	0,77585500
0,00006576	0,77585400
0,00026054	0,73278600
0,00026054	0,73278600
0,00073315	0,64841500
0,00073315	0,64841500
0,00115159	0,57591500
0,00177271	0,48047100
0,00271690	0,36860300
0,00386287	0,25143300
0,00541002	0,11932600
0,00722045	-0,02590620
0,00928976	-0,16080400
0,01161690	-0,29420300
0,01420610	-0,42211700
0,01695860	-0,54237300
0,01983140	-0,65685600
0,02280490	-0,76875700
0,02585030	-0,87109200
0,02897140	-0,95305800
0,03215300	-1,01728000
0,03538320	-1,06583000
0,03865090	-1,10462000
0,04194940	-1,13262000
0,04527270	-1,16037000
0,04861670	-1,18849000
0,05505720	-1,21345000
0,06285240	-1,24136000
0,07226330	-1,25950000
0,08360670	-1,26764000
0,09725500	-1,26761000
0,11365700	-1,24589000
0,13332600	-1,17000000
0,15691200	-1,06472000
0,18187900	-0,98026200
0,20752300	-0,91157100
0,23398900	-0,83603900
0,26145500	-0,75303200
0,28999500	-0,68757500
0,31849900	-0,65376100
0,34696500	-0,64340800
0,37538600	-0,64084100
0,40376200	-0,63477400
0,43210200	-0,62476900
0,46040000	-0,61298100
0,48865800	-0,60086600
0,51687700	-0,58924300
0,54505600	-0,57780200
0,57319300	-0,56592300
0,60128900	-0,55255000
0,62933700	-0,53611500
0,65733100	-0,51415500
0,68526700	-0,48479300
0,71314000	-0,44813200
0,74095100	-0,40689000
0,76871300	-0,36718600
0,79643100	-0,33264700
0,82330400	-0,30071900
0,84819500	-0,26556200
0,86886300	-0,22608500
0,88602700	-0,18642300
0,90028300	-0,14888100
0,91212700	-0,11380000
0,92197100	-0,08299750
0,93015700	-0,05620170
0,93696700	-0,03354120
0,94373200	-0,01232680
0,95113600	0,01120760
0,95879500	0,03494140
0,96626600	0,05702880
0,97314800	0,07657160
0,97915900	0,09299780
0,98417100	0,10618100
0,98819100	0,11639400
0,99131400	0,12411100
0,99368300	0,12980700
0,99674000	0,13692000
0,99674000	0,13692000
0,99836000	0,14056900
0,99884700	0,14167300
0,99919600	0,14241100
0,99944400	0,14300800
0,99962200	0,14343700
0,99974700	0,14364200
0,99983700	0,14390300
0,99990000	0,14396300
0,99994500	0,14413100
0,99997700	0,14413600
1,00000000	0,14407200
0,99997700	0,14413600

WING SECTION 3   Y/BO2 0.331 (Y = 0.19453 m)
     X/C             CP      
0,99997700	0,12841500
0,99994300	0,12882900
0,99989600	0,13087500
0,99983000	0,13243100
0,99973800	0,13490300
0,99960600	0,13755600
0,99942200	0,14091900
0,99916300	0,14509000
0,99879900	0,14966400
0,99829100	0,15507100
0,99758300	0,16148200
0,99660200	0,16849600
0,99660200	0,16849600
0,99341600	0,18504400
0,99341600	0,18504400
0,99095000	0,19443200
0,98770200	0,20450400
0,98352600	0,21499100
0,97832600	0,22554900
0,97210000	0,23592800
0,96498600	0,24577900
0,95728000	0,25487500
0,94939800	0,26275400
0,94179900	0,26993000
0,93487600	0,27531400
0,92795700	0,28053200
0,91965100	0,28629100
0,90967900	0,29186200
0,89770800	0,29762100
0,88333400	0,30215000
0,86607700	0,30419800
0,84535800	0,30026800
0,82049900	0,28591100
0,79226300	0,25594900
0,76212200	0,20911200
0,73203000	0,14835100
0,70194800	0,08138930
0,67184100	0,01465690
0,64169900	-0,05116630
0,61151800	-0,11580400
0,58129700	-0,17980100
0,55103800	-0,23980400
0,52074400	-0,28557300
0,49043100	-0,31363600
0,46011500	-0,33189200
0,42979600	-0,34621000
0,39947900	-0,35771800
0,36917400	-0,36356200
0,33889400	-0,35933700
0,30864600	-0,34889400
0,27844500	-0,33300100
0,24830300	-0,30622100
0,21823600	-0,27522000
0,19102700	-0,24821400
0,16665100	-0,22333900
0,14465200	-0,19653200
0,12464600	-0,16721600
0,10675700	-0,13871200
0,09194080	-0,11221000
0,07967550	-0,08693010
0,06952800	-0,06340240
0,06114030	-0,04107780
0,05421360	-0,01955120
0,04849740	0,00367361
0,04378390	0,02211590
0,04071340	0,03803280
0,03766230	0,05606300
0,03463360	0,07512140
0,03163110	0,09734110
0,02865930	0,12235900
0,02572380	0,15120300
0,02283190	0,18482200
0,01999370	0,22426800
0,01721760	0,26922700
0,01451590	0,32016100
0,01190890	0,38101800
0,00945058	0,44797200
0,00738044	0,51468500
0,00564366	0,58030500
0,00300174	0,69553200
0,00300179	0,69553200
0,00126442	0,77772900
0,00126442	0,77772900
0,00032134	0,80859900
0,00032134	0,80859900
0,00001653	0,79067400
0,00000000	0,77210800
0,00002556	0,75373300
0,00002556	0,75373300
0,00023802	0,69019000
0,00023802	0,69019000
0,00088771	0,56037600
0,00088766	0,56037600
0,00238127	0,35247800
0,00238127	0,35247800
0,00349376	0,24224400
0,00476754	0,12864100
0,00616167	0,02107440
0,00781109	-0,08730130
0,00975778	-0,20422900
0,01204900	-0,32370700
0,01474680	-0,44776200
0,01762390	-0,57297600
0,02060550	-0,69756300
0,02367590	-0,82904800
0,02682160	-0,95505100
0,03004410	-1,04642000
0,03332000	-1,10004000
0,03663420	-1,13209000
0,03997690	-1,15486000
0,04334290	-1,17355000
0,04672870	-1,19363000
0,05013120	-1,21148000
0,05516300	-1,21934000
0,06123020	-1,22730000
0,06854190	-1,23671000
0,07734600	-1,24251000
0,08793590	-1,24311000
0,10066400	-1,23997000
0,11594200	-1,23236000
0,13427800	-1,21265000
0,15461900	-1,18210000
0,17687500	-1,19637000
0,20143500	-1,08025000
0,22876600	-0,77548900
0,25903700	-0,61583800
0,28929500	-0,63023400
0,31953100	-0,66451800
0,34974100	-0,69245100
0,37992300	-0,70639200
0,41008200	-0,70984400
0,44021400	-0,70731800
0,47031800	-0,70226800
0,50039400	-0,69679500
0,53044100	-0,69164600
0,56045500	-0,68615500
0,59043400	-0,67798200
0,62037200	-0,66265400
0,65026100	-0,63574900
0,68009200	-0,59451400
0,70985300	-0,53898400
0,73954400	-0,47584800
0,76917500	-0,41443100
0,79874600	-0,35721400
0,82623500	-0,30355500
0,85038600	-0,25379000
0,87046200	-0,20809300
0,88715300	-0,16694500
0,90103300	-0,13115400
0,91257800	-0,09997640
0,92218100	-0,07330580
0,93017200	-0,05051810
0,93682400	-0,03121250
0,94357700	-0,01278200
0,95097800	0,00786796
0,95864200	0,02866840
0,96612500	0,04842580
0,97302300	0,06615750
0,97905400	0,08114160
0,98408500	0,09322120
0,98812200	0,10261200
0,99126100	0,10969400
0,99541600	0,11873800
0,99541600	0,11873800
0,99766500	0,12344000
0,99834800	0,12486100
0,99883900	0,12588600
0,99918900	0,12659700
0,99944000	0,12711800
0,99961800	0,12750000
0,99974400	0,12771900
0,99983400	0,12794800
0,99989800	0,12801700
0,99994300	0,12816900
0,99997500	0,12818800
0,99999800	0,12811700
0,99997500	0,12818800

WING SECTION 4   Y/BO2 0.377 (Y = 0.22156 m)
     X/C             CP      
0,99997600	0,10902000
0,99994300	0,10940700
0,99989700	0,11133300
0,99983100	0,11284800
0,99973800	0,11527300
0,99960800	0,11794200
0,99942400	0,12130600
0,99916500	0,12557100
0,99880300	0,13032100
0,99829600	0,13582200
0,99759000	0,14246700
0,99661200	0,14981600
0,99661200	0,14981600
0,99343700	0,16762500
0,99343700	0,16762500
0,99098100	0,17810000
0,98774600	0,18960100
0,98358900	0,20192600
0,97841400	0,21467700
0,97221900	0,22739400
0,96514100	0,23947500
0,95747500	0,25053100
0,94963600	0,25996500
0,94207700	0,26841800
0,93519200	0,27466400
0,92843300	0,28074500
0,92032000	0,28751400
0,91058000	0,29433500
0,89888800	0,30182800
0,88485100	0,30845000
0,86799800	0,31261800
0,84776700	0,31069000
0,82349700	0,29696100
0,79497500	0,26449400
0,76379400	0,21389300
0,73267100	0,15177900
0,70155700	0,08597000
0,67042100	0,02054400
0,63925500	-0,04325690
0,60805200	-0,10458100
0,57680900	-0,16382200
0,54552900	-0,21860000
0,51421500	-0,26401000
0,48287600	-0,29843800
0,45152300	-0,32376600
0,42016300	-0,34199800
0,38880500	-0,35379700
0,35745800	-0,35788000
0,32613500	-0,35297700
0,29484600	-0,33973400
0,26360900	-0,31592300
0,23243900	-0,28086900
0,20134200	-0,24373700
0,17423000	-0,20981600
0,15105800	-0,17824400
0,13116900	-0,14849100
0,11401200	-0,12086400
0,09929270	-0,09647900
0,08707470	-0,07518570
0,07693500	-0,05674790
0,06852160	-0,04082660
0,06154530	-0,02607620
0,05576330	-0,01152420
0,05097200	0,00211504
0,04700220	0,01355100
0,04378640	0,02466320
0,04058300	0,03686510
0,03739480	0,05040430
0,03422450	0,06611720
0,03107570	0,08480440
0,02795320	0,10707600
0,02486300	0,13459100
0,02181280	0,16725400
0,01880830	0,20530600
0,01586360	0,25090000
0,01299950	0,31040200
0,01028380	0,37815100
0,00807203	0,44607200
0,00627788	0,51200600
0,00369239	0,63450300
0,00369239	0,63450300
0,00183927	0,73457800
0,00183927	0,73457800
0,00058669	0,79979100
0,00058675	0,79979100
0,00006717	0,80125900
0,00000006	0,78390100
0,00000006	0,76433900
0,00000000	0,76433900
0,00021674	0,68368900
0,00021679	0,68368900
0,00106374	0,51991300
0,00106374	0,51991300
0,00293326	0,29696200
0,00293326	0,29696200
0,00550288	0,08875010
0,00550288	0,08875010
0,00826381	-0,08787780
0,00826375	-0,08787780
0,01011720	-0,19521600
0,01238380	-0,30666800
0,01515600	-0,42762600
0,01811400	-0,55900800
0,02116490	-0,69729700
0,02429980	-0,84622200
0,02751610	-0,97923100
0,03080220	-1,06440000
0,03413330	-1,10858000
0,03749560	-1,13148000
0,04088060	-1,14493000
0,04428410	-1,15545000
0,04770290	-1,16564000
0,05113460	-1,17391000
0,05523440	-1,17430000
0,06016800	-1,17368000
0,06610470	-1,17435000
0,07324610	-1,17375000
0,08183150	-1,16785000
0,09214850	-1,15898000
0,10453800	-1,14701000
0,11941700	-1,14127000
0,13670900	-1,10615000
0,15673000	-1,09810000
0,18002800	-1,10951000
0,20725800	-0,90633200
0,23865300	-0,67258000
0,27004800	-0,63546000
0,30143500	-0,67445200
0,33281200	-0,71896500
0,36417600	-0,74601000
0,39552800	-0,75672900
0,42686400	-0,75825400
0,45818300	-0,75601000
0,48948300	-0,75379600
0,52076200	-0,75342400
0,55201600	-0,75453000
0,58324100	-0,75380000
0,61443100	-0,74461200
0,64557500	-0,71929200
0,67666200	-0,67316000
0,70767600	-0,60750200
0,73861400	-0,53233000
0,76948000	-0,45911200
0,80027500	-0,39032400
0,82817300	-0,32698500
0,85183500	-0,27190000
0,87152000	-0,22456900
0,88789800	-0,18369000
0,90153000	-0,14890800
0,91287400	-0,11907500
0,92231700	-0,09379210
0,93017800	-0,07229750
0,93672300	-0,05392620
0,94347000	-0,03604150
0,95086900	-0,01585480
0,95853600	0,00489008
0,96602700	0,02483970
0,97293700	0,04309000
0,97898100	0,05869000
0,98402500	0,07139780
0,98807500	0,08134540
0,99122400	0,08887730
0,99539500	0,09854580
0,99539500	0,09854580
0,99765300	0,10360800
0,99833900	0,10518200
0,99883200	0,10628600
0,99918400	0,10707500
0,99943500	0,10764300
0,99961400	0,10806300
0,99974100	0,10830900
0,99983200	0,10856100
0,99989600	0,10864300
0,99994100	0,10880600
0,99997300	0,10883400
0,99999600	0,10876500
0,99997300	0,10883400

WING SECTION 5   Y/BO2 0.411 (Y = 0.24037 m)
     X/C             CP      
0,99984600	0,09234570
0,99981200	0,09275860
0,99976600	0,09474860
0,99970100	0,09630200
0,99960800	0,09879760
0,99947800	0,10149100
0,99929500	0,10501400
0,99903800	0,10907800
0,99867700	0,11389800
0,99817300	0,11960800
0,99747000	0,12623700
0,99649700	0,13390600
0,99515900	0,14270800
0,99515900	0,14270800
0,99089400	0,16370000
0,99089400	0,16370000
0,98767600	0,17592500
0,98354100	0,18920000
0,97839300	0,20313100
0,97223200	0,21709400
0,96519100	0,23036200
0,95756500	0,24249300
0,94976400	0,25263600
0,94224300	0,26165300
0,93538900	0,26817200
0,92872900	0,27435100
0,92073400	0,28133000
0,91113500	0,28849500
0,89960900	0,29644800
0,88576900	0,30356800
0,86914600	0,30824700
0,84917900	0,30712000
0,82521400	0,29440400
0,79647900	0,26259300
0,76464200	0,21282700
0,73286000	0,15283000
0,70108600	0,08988250
0,66929900	0,02710040
0,63749000	-0,03435090
0,60565400	-0,09329770
0,57378900	-0,14911800
0,54189700	-0,20079800
0,50998100	-0,24684300
0,47804700	-0,28527300
0,44610300	-0,31419600
0,41415700	-0,33397800
0,38222100	-0,34619200
0,35030400	-0,35055600
0,31841800	-0,34564000
0,28657800	-0,32986500
0,25479800	-0,30211500
0,22309300	-0,26309800
0,19147200	-0,22083800
0,16446900	-0,18174300
0,14202400	-0,14633400
0,12336500	-0,11478700
0,10785200	-0,08701810
0,09495290	-0,06377900
0,08422510	-0,04499590
0,07530420	-0,02931000
0,06788780	-0,01495860
0,06172290	-0,00177822
0,05659780	0,01035390
0,05233740	0,02006170
0,04879500	0,02876710
0,04550270	0,03823420
0,04221930	0,04814240
0,03894710	0,05954530
0,03568850	0,07275870
0,03244570	0,08871410
0,02922320	0,10812800
0,02602560	0,13161000
0,02285820	0,15964100
0,01972910	0,19357900
0,01664910	0,23540700
0,01363860	0,29262200
0,01077160	0,35815400
0,00847630	0,42576500
0,00521727	0,55713700
0,00521727	0,55713700
0,00311015	0,66554900
0,00311015	0,66554900
0,00143374	0,76835100
0,00143374	0,76835100
0,00035721	0,82424000
0,00011989	0,82533200
0,00005448	0,81265000
0,00000000	0,79332800
0,00000000	0,79332800
0,00022559	0,70332100
0,00022559	0,70332100
0,00120872	0,52147700
0,00120878	0,52147700
0,00328992	0,29536500
0,00328998	0,29536500
0,00590759	0,07996180
0,00590759	0,07996180
0,00851917	-0,05418780
0,00851911	-0,05418780
0,01031750	-0,16986200
0,01256840	-0,27908800
0,01538570	-0,40109700
0,01839750	-0,53312300
0,02148620	-0,68278100
0,02466340	-0,84935600
0,02792710	-0,98599700
0,03125580	-1,06498000
0,03462530	-1,10196000
0,03802190	-1,11949000
0,04143910	-1,12870000
0,04487250	-1,13388000
0,04831900	-1,13603000
0,05177600	-1,13694000
0,05538440	-1,13576000
0,05972440	-1,13186000
0,06494410	-1,12709000
0,07122090	-1,12218000
0,07876820	-1,11330000
0,08784050	-1,09925000
0,09874250	-1,08327000
0,11184300	-1,06951000
0,12758200	-1,05387000
0,14648700	-1,05242000
0,16918900	-1,03818000
0,19644300	-0,88238500
0,22851400	-0,69845900
0,26058700	-0,65981000
0,29265700	-0,69668800
0,32472100	-0,73880900
0,35677500	-0,76703700
0,38881800	-0,78019300
0,42084600	-0,78330200
0,45285700	-0,78199400
0,48484800	-0,78095500
0,51681700	-0,78309900
0,54875800	-0,78779500
0,58066400	-0,78998300
0,61252700	-0,78159400
0,64434000	-0,75568400
0,67608100	-0,70633100
0,70773400	-0,63538000
0,73929200	-0,55579900
0,77075700	-0,47742000
0,80213400	-0,40271200
0,83017200	-0,33455900
0,85348700	-0,27686200
0,87288100	-0,22913600
0,88901800	-0,18874500
0,90244700	-0,15470400
0,91362400	-0,12586100
0,92292800	-0,10171100
0,93067300	-0,08125970
0,93712200	-0,06394950
0,94382300	-0,04681710
0,95117300	-0,02740590
0,95879200	-0,00751283
0,96623600	0,01176530
0,97310300	0,02927810
0,97911000	0,04427960
0,98412400	0,05646180
0,98814900	0,06595910
0,99365600	0,07845080
0,99365600	0,07845080
0,99672600	0,08515100
0,99767100	0,08715220
0,99835400	0,08863990
0,99884400	0,08968260
0,99919400	0,09045530
0,99944300	0,09099320
0,99962100	0,09141410
0,99974700	0,09167780
0,99983700	0,09192000
0,99990000	0,09202780
0,99994600	0,09217580
0,99997700	0,09220150
1,00000000	0,09223670
0,99997700	0,09220150

WING SECTION 6   Y/BO2 0.514 (Y = 0.30090 m)
     X/C             CP      
0,99985200	0,10023400
0,99981900	0,10046300
0,99977200	0,10205700
0,99970700	0,10325400
0,99961400	0,10517800
0,99948500	0,10734700
0,99930100	0,10997000
0,99904400	0,11330800
0,99868300	0,11761000
0,99817900	0,12240900
0,99747600	0,12813100
0,99650200	0,13475300
0,99516400	0,14236600
0,99516400	0,14236600
0,99089900	0,16067100
0,99089900	0,16067100
0,98768000	0,17137100
0,98354400	0,18312500
0,97839700	0,19553600
0,97223400	0,20819000
0,96519300	0,22026900
0,95756500	0,23147600
0,94976400	0,24094800
0,94224100	0,24956900
0,93538700	0,25590500
0,92871100	0,26184200
0,92069800	0,26879300
0,91107700	0,27609700
0,89952600	0,28442500
0,88565500	0,29227300
0,86899800	0,29829700
0,84899400	0,29935800
0,82498500	0,29004100
0,79620000	0,26354500
0,76437700	0,22061200
0,73260900	0,16832800
0,70085000	0,11336100
0,66907900	0,05840570
0,63728600	0,00452102
0,60546900	-0,04737390
0,57362400	-0,09660800
0,54175400	-0,14255100
0,50986200	-0,18459300
0,47795300	-0,22115200
0,44603500	-0,24999000
0,41411600	-0,27124300
0,38220800	-0,28645500
0,35031500	-0,29522000
0,31845300	-0,29557100
0,28663600	-0,28541900
0,25487400	-0,26340300
0,22318200	-0,22949300
0,19156800	-0,19112100
0,16457300	-0,15465200
0,14213100	-0,12100400
0,12347200	-0,09082050
0,10795700	-0,06382840
0,09505420	-0,04108350
0,08432180	-0,02305700
0,07539640	-0,00810472
0,06797540	0,00590279
0,06180620	0,01879400
0,05667630	0,03054270
0,05241170	0,04007370
0,04886520	0,04854410
0,04558730	0,05778480
0,04231890	0,06749620
0,03906140	0,07860580
0,03581770	0,09156490
0,03258990	0,10697000
0,02938210	0,12578600
0,02619950	0,14892600
0,02304750	0,17700900
0,01993280	0,21018900
0,01686620	0,25107300
0,01386890	0,30710100
0,00871638	0,43739300
0,00871638	0,43739300
0,00545421	0,56459600
0,00545407	0,56459600
0,00326835	0,68158000
0,00326835	0,68158100
0,00148259	0,79140500
0,00148259	0,79140500
0,00037237	0,85113700
0,00012824	0,85295300
0,00005849	0,84121500
0,00000000	0,82135400
0,00000000	0,82135400
0,00021323	0,73375500
0,00021309	0,73375500
0,00113041	0,55651000
0,00113041	0,55651000
0,00305581	0,33603400
0,00305581	0,33603400
0,00551750	0,14174300
0,00551764	0,14174300
0,00806570	-0,01955320
0,00806570	-0,01955320
0,00985009	-0,12507200
0,01209090	-0,23999300
0,01490470	-0,36611900
0,01792910	-0,49878400
0,02103720	-0,64761000
0,02423640	-0,81745600
0,02752830	-0,96237700
0,03089270	-1,04960000
0,03430330	-1,08951000
0,03774320	-1,10711000
0,04120570	-1,11614000
0,04468600	-1,12045000
0,04818030	-1,12119000
0,05168580	-1,12017000
0,05529340	-1,11747000
0,05963200	-1,11130000
0,06484930	-1,10400000
0,07112230	-1,09507000
0,07866480	-1,08029000
0,08773050	-1,05733000
0,09862320	-1,03247000
0,11171100	-0,99801400
0,12743400	-0,93206900
0,14632000	-0,84472000
0,16899800	-0,77957300
0,19622300	-0,75959400
0,22826800	-0,77314700
0,26031600	-0,79781200
0,29236300	-0,81700500
0,32440200	-0,82639000
0,35643300	-0,82635300
0,38845400	-0,81896400
0,42046100	-0,80752800
0,45245300	-0,79526700
0,48442800	-0,78343300
0,51638000	-0,77101800
0,54830600	-0,75502900
0,58019900	-0,73253600
0,61205300	-0,70294000
0,64385700	-0,66775500
0,67559400	-0,62173200
0,70724700	-0,55913300
0,73881000	-0,48570400
0,77028800	-0,41023400
0,80168400	-0,33796500
0,82980100	-0,27318200
0,85318400	-0,21959600
0,87263700	-0,17601300
0,88882400	-0,13957900
0,90229500	-0,10930300
0,91350900	-0,08391290
0,92284300	-0,06288210
0,93061400	-0,04515920
0,93708400	-0,03035940
0,94378900	-0,01576030
0,95114400	0,00077989
0,95876700	0,01752220
0,96621600	0,03371310
0,97308700	0,04834310
0,97909700	0,06084680
0,98411400	0,07096760
0,98814100	0,07887100
0,99365100	0,08924640
0,99365100	0,08924640
0,99672300	0,09480370
0,99766900	0,09646190
